source	target	interactiontype
ENSMUSG00000010175	ENSMUSG00000029275	TF-TG
ENSMUSG00000017146	ENSMUSG00000027323	TF-TG
ENSMUSG00000017146	ENSMUSG00000041147	TF-TG
ENSMUSG00000017861	ENSMUSG00000027793	TF-TG
ENSMUSG00000018899	ENSMUSG00000039236	TF-TG
ENSMUSG00000022346	ENSMUSG00000027381	TF-TG
ENSMUSG00000022346	ENSMUSG00000027490	TF-TG
ENSMUSG00000022479	ENSMUSG00000029727	TF-TG
ENSMUSG00000022479	ENSMUSG00000030483	TF-TG
ENSMUSG00000024431	ENSMUSG00000003814	TF-TG
ENSMUSG00000024431	ENSMUSG00000035864	TF-TG
ENSMUSG00000026565	ENSMUSG00000024590	TF-TG
ENSMUSG00000026923	ENSMUSG00000027314	TF-TG
ENSMUSG00000026923	ENSMUSG00000048001	TF-TG
ENSMUSG00000026923	ENSMUSG00000070348	TF-TG
ENSMUSG00000027490	ENSMUSG00000002109	TF-TG
ENSMUSG00000027490	ENSMUSG00000006398	TF-TG
ENSMUSG00000027490	ENSMUSG00000006678	TF-TG
ENSMUSG00000027490	ENSMUSG00000017499	TF-TG
ENSMUSG00000027490	ENSMUSG00000017861	TF-TG
ENSMUSG00000027490	ENSMUSG00000019942	TF-TG
ENSMUSG00000027490	ENSMUSG00000022346	TF-TG
ENSMUSG00000027490	ENSMUSG00000027342	TF-TG
ENSMUSG00000027490	ENSMUSG00000027602	TF-TG
ENSMUSG00000027490	ENSMUSG00000027641	TF-TG
ENSMUSG00000027490	ENSMUSG00000027715	TF-TG
ENSMUSG00000027490	ENSMUSG00000028884	TF-TG
ENSMUSG00000027490	ENSMUSG00000029521	TF-TG
ENSMUSG00000027490	ENSMUSG00000032380	TF-TG
ENSMUSG00000027490	ENSMUSG00000041431	TF-TG
ENSMUSG00000027490	ENSMUSG00000054115	TF-TG
ENSMUSG00000027641	ENSMUSG00000017861	TF-TG
ENSMUSG00000027641	ENSMUSG00000022346	TF-TG
ENSMUSG00000034771	ENSMUSG00000022528	TF-TG
ENSMUSG00000035158	ENSMUSG00000027168	TF-TG
ENSMUSG00000037583	ENSMUSG00000026398	TF-TG
ENSMUSG00000000782	ENSMUSG00000000142	TF-TG
ENSMUSG00000000782	ENSMUSG00000000317	TF-TG
ENSMUSG00000000782	ENSMUSG00000000594	TF-TG
ENSMUSG00000000782	ENSMUSG00000001120	TF-TG
ENSMUSG00000000782	ENSMUSG00000001403	TF-TG
ENSMUSG00000000782	ENSMUSG00000002227	TF-TG
ENSMUSG00000000782	ENSMUSG00000002489	TF-TG
ENSMUSG00000000782	ENSMUSG00000002565	TF-TG
ENSMUSG00000000782	ENSMUSG00000002835	TF-TG
ENSMUSG00000000782	ENSMUSG00000002870	TF-TG
ENSMUSG00000000782	ENSMUSG00000002885	TF-TG
ENSMUSG00000000782	ENSMUSG00000002997	TF-TG
ENSMUSG00000000782	ENSMUSG00000003032	TF-TG
ENSMUSG00000000782	ENSMUSG00000003134	TF-TG
ENSMUSG00000000782	ENSMUSG00000003273	TF-TG
ENSMUSG00000000782	ENSMUSG00000003545	TF-TG
ENSMUSG00000000782	ENSMUSG00000003992	TF-TG
ENSMUSG00000000782	ENSMUSG00000004151	TF-TG
ENSMUSG00000000782	ENSMUSG00000005267	TF-TG
ENSMUSG00000000782	ENSMUSG00000005370	TF-TG
ENSMUSG00000000782	ENSMUSG00000005410	TF-TG
ENSMUSG00000000782	ENSMUSG00000005533	TF-TG
ENSMUSG00000000782	ENSMUSG00000005973	TF-TG
ENSMUSG00000000782	ENSMUSG00000006398	TF-TG
ENSMUSG00000000782	ENSMUSG00000006494	TF-TG
ENSMUSG00000000782	ENSMUSG00000006715	TF-TG
ENSMUSG00000000782	ENSMUSG00000006784	TF-TG
ENSMUSG00000000782	ENSMUSG00000007207	TF-TG
ENSMUSG00000000782	ENSMUSG00000007827	TF-TG
ENSMUSG00000000782	ENSMUSG00000009292	TF-TG
ENSMUSG00000000782	ENSMUSG00000009575	TF-TG
ENSMUSG00000000782	ENSMUSG00000010362	TF-TG
ENSMUSG00000000782	ENSMUSG00000011148	TF-TG
ENSMUSG00000000782	ENSMUSG00000012443	TF-TG
ENSMUSG00000000782	ENSMUSG00000014786	TF-TG
ENSMUSG00000000782	ENSMUSG00000015745	TF-TG
ENSMUSG00000000782	ENSMUSG00000015880	TF-TG
ENSMUSG00000000782	ENSMUSG00000016526	TF-TG
ENSMUSG00000000782	ENSMUSG00000017165	TF-TG
ENSMUSG00000000782	ENSMUSG00000017446	TF-TG
ENSMUSG00000000782	ENSMUSG00000017466	TF-TG
ENSMUSG00000000782	ENSMUSG00000017493	TF-TG
ENSMUSG00000000782	ENSMUSG00000017499	TF-TG
ENSMUSG00000000782	ENSMUSG00000017550	TF-TG
ENSMUSG00000000782	ENSMUSG00000017716	TF-TG
ENSMUSG00000000782	ENSMUSG00000017861	TF-TG
ENSMUSG00000000782	ENSMUSG00000018340	TF-TG
ENSMUSG00000000782	ENSMUSG00000018740	TF-TG
ENSMUSG00000000782	ENSMUSG00000018899	TF-TG
ENSMUSG00000000782	ENSMUSG00000019066	TF-TG
ENSMUSG00000000782	ENSMUSG00000019302	TF-TG
ENSMUSG00000000782	ENSMUSG00000019303	TF-TG
ENSMUSG00000000782	ENSMUSG00000019564	TF-TG
ENSMUSG00000000782	ENSMUSG00000019773	TF-TG
ENSMUSG00000000782	ENSMUSG00000019796	TF-TG
ENSMUSG00000000782	ENSMUSG00000019831	TF-TG
ENSMUSG00000000782	ENSMUSG00000019942	TF-TG
ENSMUSG00000000782	ENSMUSG00000019947	TF-TG
ENSMUSG00000000782	ENSMUSG00000019982	TF-TG
ENSMUSG00000000782	ENSMUSG00000019986	TF-TG
ENSMUSG00000000782	ENSMUSG00000020034	TF-TG
ENSMUSG00000000782	ENSMUSG00000020185	TF-TG
ENSMUSG00000000782	ENSMUSG00000020230	TF-TG
ENSMUSG00000000782	ENSMUSG00000020261	TF-TG
ENSMUSG00000000782	ENSMUSG00000020471	TF-TG
ENSMUSG00000000782	ENSMUSG00000020493	TF-TG
ENSMUSG00000000782	ENSMUSG00000020573	TF-TG
ENSMUSG00000000782	ENSMUSG00000020577	TF-TG
ENSMUSG00000000782	ENSMUSG00000020649	TF-TG
ENSMUSG00000000782	ENSMUSG00000020668	TF-TG
ENSMUSG00000000782	ENSMUSG00000020712	TF-TG
ENSMUSG00000000782	ENSMUSG00000020741	TF-TG
ENSMUSG00000000782	ENSMUSG00000020788	TF-TG
ENSMUSG00000000782	ENSMUSG00000020814	TF-TG
ENSMUSG00000000782	ENSMUSG00000020846	TF-TG
ENSMUSG00000000782	ENSMUSG00000020873	TF-TG
ENSMUSG00000000782	ENSMUSG00000020897	TF-TG
ENSMUSG00000000782	ENSMUSG00000020901	TF-TG
ENSMUSG00000000782	ENSMUSG00000020914	TF-TG
ENSMUSG00000000782	ENSMUSG00000021115	TF-TG
ENSMUSG00000000782	ENSMUSG00000021221	TF-TG
ENSMUSG00000000782	ENSMUSG00000021223	TF-TG
ENSMUSG00000000782	ENSMUSG00000021391	TF-TG
ENSMUSG00000000782	ENSMUSG00000021453	TF-TG
ENSMUSG00000000782	ENSMUSG00000021725	TF-TG
ENSMUSG00000000782	ENSMUSG00000021728	TF-TG
ENSMUSG00000000782	ENSMUSG00000021811	TF-TG
ENSMUSG00000000782	ENSMUSG00000021831	TF-TG
ENSMUSG00000000782	ENSMUSG00000021876	TF-TG
ENSMUSG00000000782	ENSMUSG00000022003	TF-TG
ENSMUSG00000000782	ENSMUSG00000022048	TF-TG
ENSMUSG00000000782	ENSMUSG00000022136	TF-TG
ENSMUSG00000000782	ENSMUSG00000022148	TF-TG
ENSMUSG00000000782	ENSMUSG00000022177	TF-TG
ENSMUSG00000000782	ENSMUSG00000022253	TF-TG
ENSMUSG00000000782	ENSMUSG00000022346	TF-TG
ENSMUSG00000000782	ENSMUSG00000022360	TF-TG
ENSMUSG00000000782	ENSMUSG00000022385	TF-TG
ENSMUSG00000000782	ENSMUSG00000022436	TF-TG
ENSMUSG00000000782	ENSMUSG00000022519	TF-TG
ENSMUSG00000000782	ENSMUSG00000022528	TF-TG
ENSMUSG00000000782	ENSMUSG00000022619	TF-TG
ENSMUSG00000000782	ENSMUSG00000022673	TF-TG
ENSMUSG00000000782	ENSMUSG00000022748	TF-TG
ENSMUSG00000000782	ENSMUSG00000022762	TF-TG
ENSMUSG00000000782	ENSMUSG00000022864	TF-TG
ENSMUSG00000000782	ENSMUSG00000022900	TF-TG
ENSMUSG00000000782	ENSMUSG00000022912	TF-TG
ENSMUSG00000000782	ENSMUSG00000022945	TF-TG
ENSMUSG00000000782	ENSMUSG00000023004	TF-TG
ENSMUSG00000000782	ENSMUSG00000023008	TF-TG
ENSMUSG00000000782	ENSMUSG00000023009	TF-TG
ENSMUSG00000000782	ENSMUSG00000023015	TF-TG
ENSMUSG00000000782	ENSMUSG00000023017	TF-TG
ENSMUSG00000000782	ENSMUSG00000023032	TF-TG
ENSMUSG00000000782	ENSMUSG00000023224	TF-TG
ENSMUSG00000000782	ENSMUSG00000023236	TF-TG
ENSMUSG00000000782	ENSMUSG00000023272	TF-TG
ENSMUSG00000000782	ENSMUSG00000023940	TF-TG
ENSMUSG00000000782	ENSMUSG00000024063	TF-TG
ENSMUSG00000000782	ENSMUSG00000024193	TF-TG
ENSMUSG00000000782	ENSMUSG00000024232	TF-TG
ENSMUSG00000000782	ENSMUSG00000024299	TF-TG
ENSMUSG00000000782	ENSMUSG00000024301	TF-TG
ENSMUSG00000000782	ENSMUSG00000024516	TF-TG
ENSMUSG00000000782	ENSMUSG00000024525	TF-TG
ENSMUSG00000000782	ENSMUSG00000024542	TF-TG
ENSMUSG00000000782	ENSMUSG00000024575	TF-TG
ENSMUSG00000000782	ENSMUSG00000024590	TF-TG
ENSMUSG00000000782	ENSMUSG00000024597	TF-TG
ENSMUSG00000000782	ENSMUSG00000024644	TF-TG
ENSMUSG00000000782	ENSMUSG00000024774	TF-TG
ENSMUSG00000000782	ENSMUSG00000024777	TF-TG
ENSMUSG00000000782	ENSMUSG00000024795	TF-TG
ENSMUSG00000000782	ENSMUSG00000024858	TF-TG
ENSMUSG00000000782	ENSMUSG00000024891	TF-TG
ENSMUSG00000000782	ENSMUSG00000024978	TF-TG
ENSMUSG00000000782	ENSMUSG00000024989	TF-TG
ENSMUSG00000000782	ENSMUSG00000025001	TF-TG
ENSMUSG00000000782	ENSMUSG00000025019	TF-TG
ENSMUSG00000000782	ENSMUSG00000025154	TF-TG
ENSMUSG00000000782	ENSMUSG00000025351	TF-TG
ENSMUSG00000000782	ENSMUSG00000025352	TF-TG
ENSMUSG00000000782	ENSMUSG00000025576	TF-TG
ENSMUSG00000000782	ENSMUSG00000025584	TF-TG
ENSMUSG00000000782	ENSMUSG00000025758	TF-TG
ENSMUSG00000000782	ENSMUSG00000025912	TF-TG
ENSMUSG00000000782	ENSMUSG00000026196	TF-TG
ENSMUSG00000000782	ENSMUSG00000026281	TF-TG
ENSMUSG00000000782	ENSMUSG00000026360	TF-TG
ENSMUSG00000000782	ENSMUSG00000026429	TF-TG
ENSMUSG00000000782	ENSMUSG00000026504	TF-TG
ENSMUSG00000000782	ENSMUSG00000026509	TF-TG
ENSMUSG00000000782	ENSMUSG00000026546	TF-TG
ENSMUSG00000000782	ENSMUSG00000026565	TF-TG
ENSMUSG00000000782	ENSMUSG00000026605	TF-TG
ENSMUSG00000000782	ENSMUSG00000026683	TF-TG
ENSMUSG00000000782	ENSMUSG00000026728	TF-TG
ENSMUSG00000000782	ENSMUSG00000026779	TF-TG
ENSMUSG00000000782	ENSMUSG00000026785	TF-TG
ENSMUSG00000000782	ENSMUSG00000026786	TF-TG
ENSMUSG00000000782	ENSMUSG00000026879	TF-TG
ENSMUSG00000000782	ENSMUSG00000026921	TF-TG
ENSMUSG00000000782	ENSMUSG00000027006	TF-TG
ENSMUSG00000000782	ENSMUSG00000027009	TF-TG
ENSMUSG00000000782	ENSMUSG00000027075	TF-TG
ENSMUSG00000000782	ENSMUSG00000027230	TF-TG
ENSMUSG00000000782	ENSMUSG00000027242	TF-TG
ENSMUSG00000000782	ENSMUSG00000027249	TF-TG
ENSMUSG00000000782	ENSMUSG00000027326	TF-TG
ENSMUSG00000000782	ENSMUSG00000027381	TF-TG
ENSMUSG00000000782	ENSMUSG00000027454	TF-TG
ENSMUSG00000000782	ENSMUSG00000027469	TF-TG
ENSMUSG00000000782	ENSMUSG00000027490	TF-TG
ENSMUSG00000000782	ENSMUSG00000027513	TF-TG
ENSMUSG00000000782	ENSMUSG00000027514	TF-TG
ENSMUSG00000000782	ENSMUSG00000027533	TF-TG
ENSMUSG00000000782	ENSMUSG00000027602	TF-TG
ENSMUSG00000000782	ENSMUSG00000027611	TF-TG
ENSMUSG00000000782	ENSMUSG00000027641	TF-TG
ENSMUSG00000000782	ENSMUSG00000027654	TF-TG
ENSMUSG00000000782	ENSMUSG00000027715	TF-TG
ENSMUSG00000000782	ENSMUSG00000027752	TF-TG
ENSMUSG00000000782	ENSMUSG00000027763	TF-TG
ENSMUSG00000000782	ENSMUSG00000027834	TF-TG
ENSMUSG00000000782	ENSMUSG00000027878	TF-TG
ENSMUSG00000000782	ENSMUSG00000027994	TF-TG
ENSMUSG00000000782	ENSMUSG00000028212	TF-TG
ENSMUSG00000000782	ENSMUSG00000028282	TF-TG
ENSMUSG00000000782	ENSMUSG00000028312	TF-TG
ENSMUSG00000000782	ENSMUSG00000028341	TF-TG
ENSMUSG00000000782	ENSMUSG00000028439	TF-TG
ENSMUSG00000000782	ENSMUSG00000028560	TF-TG
ENSMUSG00000000782	ENSMUSG00000028581	TF-TG
ENSMUSG00000000782	ENSMUSG00000028602	TF-TG
ENSMUSG00000000782	ENSMUSG00000028614	TF-TG
ENSMUSG00000000782	ENSMUSG00000028633	TF-TG
ENSMUSG00000000782	ENSMUSG00000028634	TF-TG
ENSMUSG00000000782	ENSMUSG00000028641	TF-TG
ENSMUSG00000000782	ENSMUSG00000028678	TF-TG
ENSMUSG00000000782	ENSMUSG00000028699	TF-TG
ENSMUSG00000000782	ENSMUSG00000028702	TF-TG
ENSMUSG00000000782	ENSMUSG00000028718	TF-TG
ENSMUSG00000000782	ENSMUSG00000028832	TF-TG
ENSMUSG00000000782	ENSMUSG00000028874	TF-TG
ENSMUSG00000000782	ENSMUSG00000028884	TF-TG
ENSMUSG00000000782	ENSMUSG00000028909	TF-TG
ENSMUSG00000000782	ENSMUSG00000029163	TF-TG
ENSMUSG00000000782	ENSMUSG00000029166	TF-TG
ENSMUSG00000000782	ENSMUSG00000029185	TF-TG
ENSMUSG00000000782	ENSMUSG00000029312	TF-TG
ENSMUSG00000000782	ENSMUSG00000029343	TF-TG
ENSMUSG00000000782	ENSMUSG00000029408	TF-TG
ENSMUSG00000000782	ENSMUSG00000029414	TF-TG
ENSMUSG00000000782	ENSMUSG00000029470	TF-TG
ENSMUSG00000000782	ENSMUSG00000029516	TF-TG
ENSMUSG00000000782	ENSMUSG00000029601	TF-TG
ENSMUSG00000000782	ENSMUSG00000029630	TF-TG
ENSMUSG00000000782	ENSMUSG00000029650	TF-TG
ENSMUSG00000000782	ENSMUSG00000029828	TF-TG
ENSMUSG00000000782	ENSMUSG00000029847	TF-TG
ENSMUSG00000000782	ENSMUSG00000029875	TF-TG
ENSMUSG00000000782	ENSMUSG00000029910	TF-TG
ENSMUSG00000000782	ENSMUSG00000030029	TF-TG
ENSMUSG00000000782	ENSMUSG00000030107	TF-TG
ENSMUSG00000000782	ENSMUSG00000030199	TF-TG
ENSMUSG00000000782	ENSMUSG00000030275	TF-TG
ENSMUSG00000000782	ENSMUSG00000030346	TF-TG
ENSMUSG00000000782	ENSMUSG00000030407	TF-TG
ENSMUSG00000000782	ENSMUSG00000030528	TF-TG
ENSMUSG00000000782	ENSMUSG00000030643	TF-TG
ENSMUSG00000000782	ENSMUSG00000030671	TF-TG
ENSMUSG00000000782	ENSMUSG00000030830	TF-TG
ENSMUSG00000000782	ENSMUSG00000031004	TF-TG
ENSMUSG00000000782	ENSMUSG00000031129	TF-TG
ENSMUSG00000000782	ENSMUSG00000031367	TF-TG
ENSMUSG00000000782	ENSMUSG00000031453	TF-TG
ENSMUSG00000000782	ENSMUSG00000031617	TF-TG
ENSMUSG00000000782	ENSMUSG00000031629	TF-TG
ENSMUSG00000000782	ENSMUSG00000031668	TF-TG
ENSMUSG00000000782	ENSMUSG00000031881	TF-TG
ENSMUSG00000000782	ENSMUSG00000031903	TF-TG
ENSMUSG00000000782	ENSMUSG00000031987	TF-TG
ENSMUSG00000000782	ENSMUSG00000032202	TF-TG
ENSMUSG00000000782	ENSMUSG00000032218	TF-TG
ENSMUSG00000000782	ENSMUSG00000032226	TF-TG
ENSMUSG00000000782	ENSMUSG00000032254	TF-TG
ENSMUSG00000000782	ENSMUSG00000032322	TF-TG
ENSMUSG00000000782	ENSMUSG00000032344	TF-TG
ENSMUSG00000000782	ENSMUSG00000032350	TF-TG
ENSMUSG00000000782	ENSMUSG00000032353	TF-TG
ENSMUSG00000000782	ENSMUSG00000032373	TF-TG
ENSMUSG00000000782	ENSMUSG00000032531	TF-TG
ENSMUSG00000000782	ENSMUSG00000032555	TF-TG
ENSMUSG00000000782	ENSMUSG00000032640	TF-TG
ENSMUSG00000000782	ENSMUSG00000032656	TF-TG
ENSMUSG00000000782	ENSMUSG00000032769	TF-TG
ENSMUSG00000000782	ENSMUSG00000032776	TF-TG
ENSMUSG00000000782	ENSMUSG00000032783	TF-TG
ENSMUSG00000000782	ENSMUSG00000032902	TF-TG
ENSMUSG00000000782	ENSMUSG00000032932	TF-TG
ENSMUSG00000000782	ENSMUSG00000032965	TF-TG
ENSMUSG00000000782	ENSMUSG00000033147	TF-TG
ENSMUSG00000000782	ENSMUSG00000033287	TF-TG
ENSMUSG00000000782	ENSMUSG00000033530	TF-TG
ENSMUSG00000000782	ENSMUSG00000033906	TF-TG
ENSMUSG00000000782	ENSMUSG00000033917	TF-TG
ENSMUSG00000000782	ENSMUSG00000033952	TF-TG
ENSMUSG00000000782	ENSMUSG00000034116	TF-TG
ENSMUSG00000000782	ENSMUSG00000034164	TF-TG
ENSMUSG00000000782	ENSMUSG00000034177	TF-TG
ENSMUSG00000000782	ENSMUSG00000034226	TF-TG
ENSMUSG00000000782	ENSMUSG00000034265	TF-TG
ENSMUSG00000000782	ENSMUSG00000034317	TF-TG
ENSMUSG00000000782	ENSMUSG00000034586	TF-TG
ENSMUSG00000000782	ENSMUSG00000034758	TF-TG
ENSMUSG00000000782	ENSMUSG00000034825	TF-TG
ENSMUSG00000000782	ENSMUSG00000034858	TF-TG
ENSMUSG00000000782	ENSMUSG00000034883	TF-TG
ENSMUSG00000000782	ENSMUSG00000035158	TF-TG
ENSMUSG00000000782	ENSMUSG00000035273	TF-TG
ENSMUSG00000000782	ENSMUSG00000035455	TF-TG
ENSMUSG00000000782	ENSMUSG00000035486	TF-TG
ENSMUSG00000000782	ENSMUSG00000035722	TF-TG
ENSMUSG00000000782	ENSMUSG00000035847	TF-TG
ENSMUSG00000000782	ENSMUSG00000035901	TF-TG
ENSMUSG00000000782	ENSMUSG00000036022	TF-TG
ENSMUSG00000000782	ENSMUSG00000036181	TF-TG
ENSMUSG00000000782	ENSMUSG00000036256	TF-TG
ENSMUSG00000000782	ENSMUSG00000036306	TF-TG
ENSMUSG00000000782	ENSMUSG00000036368	TF-TG
ENSMUSG00000000782	ENSMUSG00000036526	TF-TG
ENSMUSG00000000782	ENSMUSG00000036863	TF-TG
ENSMUSG00000000782	ENSMUSG00000036875	TF-TG
ENSMUSG00000000782	ENSMUSG00000037005	TF-TG
ENSMUSG00000000782	ENSMUSG00000037159	TF-TG
ENSMUSG00000000782	ENSMUSG00000037235	TF-TG
ENSMUSG00000000782	ENSMUSG00000037306	TF-TG
ENSMUSG00000000782	ENSMUSG00000037428	TF-TG
ENSMUSG00000000782	ENSMUSG00000037447	TF-TG
ENSMUSG00000000782	ENSMUSG00000037579	TF-TG
ENSMUSG00000000782	ENSMUSG00000037606	TF-TG
ENSMUSG00000000782	ENSMUSG00000037628	TF-TG
ENSMUSG00000000782	ENSMUSG00000037643	TF-TG
ENSMUSG00000000782	ENSMUSG00000037820	TF-TG
ENSMUSG00000000782	ENSMUSG00000037846	TF-TG
ENSMUSG00000000782	ENSMUSG00000038005	TF-TG
ENSMUSG00000000782	ENSMUSG00000038039	TF-TG
ENSMUSG00000000782	ENSMUSG00000038068	TF-TG
ENSMUSG00000000782	ENSMUSG00000038175	TF-TG
ENSMUSG00000000782	ENSMUSG00000038241	TF-TG
ENSMUSG00000000782	ENSMUSG00000038319	TF-TG
ENSMUSG00000000782	ENSMUSG00000038354	TF-TG
ENSMUSG00000000782	ENSMUSG00000038379	TF-TG
ENSMUSG00000000782	ENSMUSG00000038497	TF-TG
ENSMUSG00000000782	ENSMUSG00000038578	TF-TG
ENSMUSG00000000782	ENSMUSG00000038644	TF-TG
ENSMUSG00000000782	ENSMUSG00000038836	TF-TG
ENSMUSG00000000782	ENSMUSG00000039050	TF-TG
ENSMUSG00000000782	ENSMUSG00000039059	TF-TG
ENSMUSG00000000782	ENSMUSG00000039115	TF-TG
ENSMUSG00000000782	ENSMUSG00000039126	TF-TG
ENSMUSG00000000782	ENSMUSG00000039145	TF-TG
ENSMUSG00000000782	ENSMUSG00000039157	TF-TG
ENSMUSG00000000782	ENSMUSG00000039158	TF-TG
ENSMUSG00000000782	ENSMUSG00000039168	TF-TG
ENSMUSG00000000782	ENSMUSG00000039234	TF-TG
ENSMUSG00000000782	ENSMUSG00000039236	TF-TG
ENSMUSG00000000782	ENSMUSG00000039270	TF-TG
ENSMUSG00000000782	ENSMUSG00000039384	TF-TG
ENSMUSG00000000782	ENSMUSG00000039530	TF-TG
ENSMUSG00000000782	ENSMUSG00000039621	TF-TG
ENSMUSG00000000782	ENSMUSG00000039683	TF-TG
ENSMUSG00000000782	ENSMUSG00000039774	TF-TG
ENSMUSG00000000782	ENSMUSG00000039814	TF-TG
ENSMUSG00000000782	ENSMUSG00000039982	TF-TG
ENSMUSG00000000782	ENSMUSG00000040061	TF-TG
ENSMUSG00000000782	ENSMUSG00000040084	TF-TG
ENSMUSG00000000782	ENSMUSG00000040209	TF-TG
ENSMUSG00000000782	ENSMUSG00000040276	TF-TG
ENSMUSG00000000782	ENSMUSG00000040339	TF-TG
ENSMUSG00000000782	ENSMUSG00000040462	TF-TG
ENSMUSG00000000782	ENSMUSG00000040483	TF-TG
ENSMUSG00000000782	ENSMUSG00000040495	TF-TG
ENSMUSG00000000782	ENSMUSG00000040710	TF-TG
ENSMUSG00000000782	ENSMUSG00000040723	TF-TG
ENSMUSG00000000782	ENSMUSG00000040856	TF-TG
ENSMUSG00000000782	ENSMUSG00000040860	TF-TG
ENSMUSG00000000782	ENSMUSG00000040918	TF-TG
ENSMUSG00000000782	ENSMUSG00000041064	TF-TG
ENSMUSG00000000782	ENSMUSG00000041075	TF-TG
ENSMUSG00000000782	ENSMUSG00000041117	TF-TG
ENSMUSG00000000782	ENSMUSG00000041293	TF-TG
ENSMUSG00000000782	ENSMUSG00000041498	TF-TG
ENSMUSG00000000782	ENSMUSG00000042029	TF-TG
ENSMUSG00000000782	ENSMUSG00000042213	TF-TG
ENSMUSG00000000782	ENSMUSG00000042462	TF-TG
ENSMUSG00000000782	ENSMUSG00000042489	TF-TG
ENSMUSG00000000782	ENSMUSG00000042684	TF-TG
ENSMUSG00000000782	ENSMUSG00000042985	TF-TG
ENSMUSG00000000782	ENSMUSG00000043004	TF-TG
ENSMUSG00000000782	ENSMUSG00000043088	TF-TG
ENSMUSG00000000782	ENSMUSG00000043154	TF-TG
ENSMUSG00000000782	ENSMUSG00000043439	TF-TG
ENSMUSG00000000782	ENSMUSG00000044005	TF-TG
ENSMUSG00000000782	ENSMUSG00000044066	TF-TG
ENSMUSG00000000782	ENSMUSG00000044177	TF-TG
ENSMUSG00000000782	ENSMUSG00000044201	TF-TG
ENSMUSG00000000782	ENSMUSG00000044348	TF-TG
ENSMUSG00000000782	ENSMUSG00000044548	TF-TG
ENSMUSG00000000782	ENSMUSG00000044966	TF-TG
ENSMUSG00000000782	ENSMUSG00000045165	TF-TG
ENSMUSG00000000782	ENSMUSG00000045349	TF-TG
ENSMUSG00000000782	ENSMUSG00000045932	TF-TG
ENSMUSG00000000782	ENSMUSG00000046223	TF-TG
ENSMUSG00000000782	ENSMUSG00000046447	TF-TG
ENSMUSG00000000782	ENSMUSG00000046591	TF-TG
ENSMUSG00000000782	ENSMUSG00000046668	TF-TG
ENSMUSG00000000782	ENSMUSG00000047003	TF-TG
ENSMUSG00000000782	ENSMUSG00000047044	TF-TG
ENSMUSG00000000782	ENSMUSG00000047109	TF-TG
ENSMUSG00000000782	ENSMUSG00000047115	TF-TG
ENSMUSG00000000782	ENSMUSG00000047205	TF-TG
ENSMUSG00000000782	ENSMUSG00000047221	TF-TG
ENSMUSG00000000782	ENSMUSG00000047501	TF-TG
ENSMUSG00000000782	ENSMUSG00000047507	TF-TG
ENSMUSG00000000782	ENSMUSG00000047534	TF-TG
ENSMUSG00000000782	ENSMUSG00000047642	TF-TG
ENSMUSG00000000782	ENSMUSG00000047757	TF-TG
ENSMUSG00000000782	ENSMUSG00000047842	TF-TG
ENSMUSG00000000782	ENSMUSG00000047867	TF-TG
ENSMUSG00000000782	ENSMUSG00000047986	TF-TG
ENSMUSG00000000782	ENSMUSG00000048058	TF-TG
ENSMUSG00000000782	ENSMUSG00000048148	TF-TG
ENSMUSG00000000782	ENSMUSG00000048450	TF-TG
ENSMUSG00000000782	ENSMUSG00000048473	TF-TG
ENSMUSG00000000782	ENSMUSG00000048779	TF-TG
ENSMUSG00000000782	ENSMUSG00000048965	TF-TG
ENSMUSG00000000782	ENSMUSG00000049288	TF-TG
ENSMUSG00000000782	ENSMUSG00000049350	TF-TG
ENSMUSG00000000782	ENSMUSG00000049892	TF-TG
ENSMUSG00000000782	ENSMUSG00000049907	TF-TG
ENSMUSG00000000782	ENSMUSG00000050052	TF-TG
ENSMUSG00000000782	ENSMUSG00000050132	TF-TG
ENSMUSG00000000782	ENSMUSG00000050335	TF-TG
ENSMUSG00000000782	ENSMUSG00000050357	TF-TG
ENSMUSG00000000782	ENSMUSG00000051220	TF-TG
ENSMUSG00000000782	ENSMUSG00000051278	TF-TG
ENSMUSG00000000782	ENSMUSG00000051335	TF-TG
ENSMUSG00000000782	ENSMUSG00000051457	TF-TG
ENSMUSG00000000782	ENSMUSG00000052085	TF-TG
ENSMUSG00000000782	ENSMUSG00000052087	TF-TG
ENSMUSG00000000782	ENSMUSG00000052117	TF-TG
ENSMUSG00000000782	ENSMUSG00000052135	TF-TG
ENSMUSG00000000782	ENSMUSG00000052331	TF-TG
ENSMUSG00000000782	ENSMUSG00000052384	TF-TG
ENSMUSG00000000782	ENSMUSG00000053137	TF-TG
ENSMUSG00000000782	ENSMUSG00000053334	TF-TG
ENSMUSG00000000782	ENSMUSG00000053414	TF-TG
ENSMUSG00000000782	ENSMUSG00000053460	TF-TG
ENSMUSG00000000782	ENSMUSG00000053580	TF-TG
ENSMUSG00000000782	ENSMUSG00000053581	TF-TG
ENSMUSG00000000782	ENSMUSG00000054321	TF-TG
ENSMUSG00000000782	ENSMUSG00000054342	TF-TG
ENSMUSG00000000782	ENSMUSG00000054612	TF-TG
ENSMUSG00000000782	ENSMUSG00000054717	TF-TG
ENSMUSG00000000782	ENSMUSG00000054893	TF-TG
ENSMUSG00000000782	ENSMUSG00000054920	TF-TG
ENSMUSG00000000782	ENSMUSG00000055296	TF-TG
ENSMUSG00000000782	ENSMUSG00000055612	TF-TG
