source	target	interactiontype
ENSMUSG00000022479	ENSMUSG00000033308	TF-TG
ENSMUSG00000022479	ENSMUSG00000033318	TF-TG
ENSMUSG00000022479	ENSMUSG00000033453	TF-TG
ENSMUSG00000022479	ENSMUSG00000033491	TF-TG
ENSMUSG00000022479	ENSMUSG00000033530	TF-TG
ENSMUSG00000022479	ENSMUSG00000033545	TF-TG
ENSMUSG00000022479	ENSMUSG00000033579	TF-TG
ENSMUSG00000022479	ENSMUSG00000033581	TF-TG
ENSMUSG00000022479	ENSMUSG00000033590	TF-TG
ENSMUSG00000022479	ENSMUSG00000033610	TF-TG
ENSMUSG00000022479	ENSMUSG00000033644	TF-TG
ENSMUSG00000022479	ENSMUSG00000033684	TF-TG
ENSMUSG00000022479	ENSMUSG00000033685	TF-TG
ENSMUSG00000022479	ENSMUSG00000033705	TF-TG
ENSMUSG00000022479	ENSMUSG00000033717	TF-TG
ENSMUSG00000022479	ENSMUSG00000033740	TF-TG
ENSMUSG00000022479	ENSMUSG00000033825	TF-TG
ENSMUSG00000022479	ENSMUSG00000033871	TF-TG
ENSMUSG00000022479	ENSMUSG00000033900	TF-TG
ENSMUSG00000022479	ENSMUSG00000033917	TF-TG
ENSMUSG00000022479	ENSMUSG00000033949	TF-TG
ENSMUSG00000022479	ENSMUSG00000033952	TF-TG
ENSMUSG00000022479	ENSMUSG00000034006	TF-TG
ENSMUSG00000022479	ENSMUSG00000034116	TF-TG
ENSMUSG00000022479	ENSMUSG00000034118	TF-TG
ENSMUSG00000022479	ENSMUSG00000034156	TF-TG
ENSMUSG00000022479	ENSMUSG00000034164	TF-TG
ENSMUSG00000022479	ENSMUSG00000034265	TF-TG
ENSMUSG00000022479	ENSMUSG00000034285	TF-TG
ENSMUSG00000022479	ENSMUSG00000034349	TF-TG
ENSMUSG00000022479	ENSMUSG00000034353	TF-TG
ENSMUSG00000022479	ENSMUSG00000034371	TF-TG
ENSMUSG00000022479	ENSMUSG00000034379	TF-TG
ENSMUSG00000022479	ENSMUSG00000034401	TF-TG
ENSMUSG00000022479	ENSMUSG00000034413	TF-TG
ENSMUSG00000022479	ENSMUSG00000034449	TF-TG
ENSMUSG00000022479	ENSMUSG00000034463	TF-TG
ENSMUSG00000022479	ENSMUSG00000034472	TF-TG
ENSMUSG00000022479	ENSMUSG00000034528	TF-TG
ENSMUSG00000022479	ENSMUSG00000034573	TF-TG
ENSMUSG00000022479	ENSMUSG00000034579	TF-TG
ENSMUSG00000022479	ENSMUSG00000034586	TF-TG
ENSMUSG00000022479	ENSMUSG00000034593	TF-TG
ENSMUSG00000022479	ENSMUSG00000034648	TF-TG
ENSMUSG00000022479	ENSMUSG00000034656	TF-TG
ENSMUSG00000022479	ENSMUSG00000034677	TF-TG
ENSMUSG00000022479	ENSMUSG00000034684	TF-TG
ENSMUSG00000022479	ENSMUSG00000034687	TF-TG
ENSMUSG00000022479	ENSMUSG00000034724	TF-TG
ENSMUSG00000022479	ENSMUSG00000034768	TF-TG
ENSMUSG00000022479	ENSMUSG00000034773	TF-TG
ENSMUSG00000022479	ENSMUSG00000034774	TF-TG
ENSMUSG00000022479	ENSMUSG00000034781	TF-TG
ENSMUSG00000022479	ENSMUSG00000034785	TF-TG
ENSMUSG00000022479	ENSMUSG00000034825	TF-TG
ENSMUSG00000022479	ENSMUSG00000034858	TF-TG
ENSMUSG00000022479	ENSMUSG00000035041	TF-TG
ENSMUSG00000022479	ENSMUSG00000035095	TF-TG
ENSMUSG00000022479	ENSMUSG00000035105	TF-TG
ENSMUSG00000022479	ENSMUSG00000035109	TF-TG
ENSMUSG00000022479	ENSMUSG00000035158	TF-TG
ENSMUSG00000022479	ENSMUSG00000035164	TF-TG
ENSMUSG00000022479	ENSMUSG00000035181	TF-TG
ENSMUSG00000022479	ENSMUSG00000035200	TF-TG
ENSMUSG00000022479	ENSMUSG00000035226	TF-TG
ENSMUSG00000022479	ENSMUSG00000035235	TF-TG
ENSMUSG00000022479	ENSMUSG00000035239	TF-TG
ENSMUSG00000022479	ENSMUSG00000035273	TF-TG
ENSMUSG00000022479	ENSMUSG00000035277	TF-TG
ENSMUSG00000022479	ENSMUSG00000035299	TF-TG
ENSMUSG00000022479	ENSMUSG00000035357	TF-TG
ENSMUSG00000022479	ENSMUSG00000035429	TF-TG
ENSMUSG00000022479	ENSMUSG00000035431	TF-TG
ENSMUSG00000022479	ENSMUSG00000035441	TF-TG
ENSMUSG00000022479	ENSMUSG00000035451	TF-TG
ENSMUSG00000022479	ENSMUSG00000035473	TF-TG
ENSMUSG00000022479	ENSMUSG00000035504	TF-TG
ENSMUSG00000022479	ENSMUSG00000035509	TF-TG
ENSMUSG00000022479	ENSMUSG00000035561	TF-TG
ENSMUSG00000022479	ENSMUSG00000035606	TF-TG
ENSMUSG00000022479	ENSMUSG00000035637	TF-TG
ENSMUSG00000022479	ENSMUSG00000035642	TF-TG
ENSMUSG00000022479	ENSMUSG00000035683	TF-TG
ENSMUSG00000022479	ENSMUSG00000035699	TF-TG
ENSMUSG00000022479	ENSMUSG00000035780	TF-TG
ENSMUSG00000022479	ENSMUSG00000035783	TF-TG
ENSMUSG00000022479	ENSMUSG00000035811	TF-TG
ENSMUSG00000022479	ENSMUSG00000035847	TF-TG
ENSMUSG00000022479	ENSMUSG00000035849	TF-TG
ENSMUSG00000022479	ENSMUSG00000035863	TF-TG
ENSMUSG00000022479	ENSMUSG00000035896	TF-TG
ENSMUSG00000022479	ENSMUSG00000035900	TF-TG
ENSMUSG00000022479	ENSMUSG00000035901	TF-TG
ENSMUSG00000022479	ENSMUSG00000035930	TF-TG
ENSMUSG00000022479	ENSMUSG00000035967	TF-TG
ENSMUSG00000022479	ENSMUSG00000036022	TF-TG
ENSMUSG00000022479	ENSMUSG00000036053	TF-TG
ENSMUSG00000022479	ENSMUSG00000036067	TF-TG
ENSMUSG00000022479	ENSMUSG00000036123	TF-TG
ENSMUSG00000022479	ENSMUSG00000036181	TF-TG
ENSMUSG00000022479	ENSMUSG00000036216	TF-TG
ENSMUSG00000022479	ENSMUSG00000036225	TF-TG
ENSMUSG00000022479	ENSMUSG00000036242	TF-TG
ENSMUSG00000022479	ENSMUSG00000036249	TF-TG
ENSMUSG00000022479	ENSMUSG00000036256	TF-TG
ENSMUSG00000022479	ENSMUSG00000036298	TF-TG
ENSMUSG00000022479	ENSMUSG00000036368	TF-TG
ENSMUSG00000022479	ENSMUSG00000036437	TF-TG
ENSMUSG00000022479	ENSMUSG00000036500	TF-TG
ENSMUSG00000022479	ENSMUSG00000036526	TF-TG
ENSMUSG00000022479	ENSMUSG00000036599	TF-TG
ENSMUSG00000022479	ENSMUSG00000036667	TF-TG
ENSMUSG00000022479	ENSMUSG00000036745	TF-TG
ENSMUSG00000022479	ENSMUSG00000036766	TF-TG
ENSMUSG00000022479	ENSMUSG00000036782	TF-TG
ENSMUSG00000022479	ENSMUSG00000036813	TF-TG
ENSMUSG00000022479	ENSMUSG00000036832	TF-TG
ENSMUSG00000022479	ENSMUSG00000036863	TF-TG
ENSMUSG00000022479	ENSMUSG00000036880	TF-TG
ENSMUSG00000022479	ENSMUSG00000036887	TF-TG
ENSMUSG00000022479	ENSMUSG00000036892	TF-TG
ENSMUSG00000022479	ENSMUSG00000036912	TF-TG
ENSMUSG00000022479	ENSMUSG00000036923	TF-TG
ENSMUSG00000022479	ENSMUSG00000036944	TF-TG
ENSMUSG00000022479	ENSMUSG00000036989	TF-TG
ENSMUSG00000022479	ENSMUSG00000037005	TF-TG
ENSMUSG00000022479	ENSMUSG00000037035	TF-TG
ENSMUSG00000022479	ENSMUSG00000037071	TF-TG
ENSMUSG00000022479	ENSMUSG00000037106	TF-TG
ENSMUSG00000022479	ENSMUSG00000037161	TF-TG
ENSMUSG00000022479	ENSMUSG00000037169	TF-TG
ENSMUSG00000022479	ENSMUSG00000037188	TF-TG
ENSMUSG00000022479	ENSMUSG00000037217	TF-TG
ENSMUSG00000022479	ENSMUSG00000037235	TF-TG
ENSMUSG00000022479	ENSMUSG00000037315	TF-TG
ENSMUSG00000022479	ENSMUSG00000037348	TF-TG
ENSMUSG00000022479	ENSMUSG00000037379	TF-TG
ENSMUSG00000022479	ENSMUSG00000037386	TF-TG
ENSMUSG00000022479	ENSMUSG00000037405	TF-TG
ENSMUSG00000022479	ENSMUSG00000037428	TF-TG
ENSMUSG00000022479	ENSMUSG00000037440	TF-TG
ENSMUSG00000022479	ENSMUSG00000037447	TF-TG
ENSMUSG00000022479	ENSMUSG00000037493	TF-TG
ENSMUSG00000022479	ENSMUSG00000037509	TF-TG
ENSMUSG00000022479	ENSMUSG00000037541	TF-TG
ENSMUSG00000022479	ENSMUSG00000037568	TF-TG
ENSMUSG00000022479	ENSMUSG00000037579	TF-TG
ENSMUSG00000022479	ENSMUSG00000037583	TF-TG
ENSMUSG00000022479	ENSMUSG00000037606	TF-TG
ENSMUSG00000022479	ENSMUSG00000037617	TF-TG
ENSMUSG00000022479	ENSMUSG00000037621	TF-TG
ENSMUSG00000022479	ENSMUSG00000037624	TF-TG
ENSMUSG00000022479	ENSMUSG00000037628	TF-TG
ENSMUSG00000022479	ENSMUSG00000037636	TF-TG
ENSMUSG00000022479	ENSMUSG00000037664	TF-TG
ENSMUSG00000022479	ENSMUSG00000037679	TF-TG
ENSMUSG00000022479	ENSMUSG00000037686	TF-TG
ENSMUSG00000022479	ENSMUSG00000037709	TF-TG
ENSMUSG00000022479	ENSMUSG00000037712	TF-TG
ENSMUSG00000022479	ENSMUSG00000037736	TF-TG
ENSMUSG00000022479	ENSMUSG00000037754	TF-TG
ENSMUSG00000022479	ENSMUSG00000037797	TF-TG
ENSMUSG00000022479	ENSMUSG00000037820	TF-TG
ENSMUSG00000022479	ENSMUSG00000037852	TF-TG
ENSMUSG00000022479	ENSMUSG00000037855	TF-TG
ENSMUSG00000022479	ENSMUSG00000037905	TF-TG
ENSMUSG00000022479	ENSMUSG00000037936	TF-TG
ENSMUSG00000022479	ENSMUSG00000037942	TF-TG
ENSMUSG00000022479	ENSMUSG00000037946	TF-TG
ENSMUSG00000022479	ENSMUSG00000037949	TF-TG
ENSMUSG00000022479	ENSMUSG00000037953	TF-TG
ENSMUSG00000022479	ENSMUSG00000037989	TF-TG
ENSMUSG00000022479	ENSMUSG00000037991	TF-TG
ENSMUSG00000022479	ENSMUSG00000037994	TF-TG
ENSMUSG00000022479	ENSMUSG00000038010	TF-TG
ENSMUSG00000022479	ENSMUSG00000038042	TF-TG
ENSMUSG00000022479	ENSMUSG00000038112	TF-TG
ENSMUSG00000022479	ENSMUSG00000038175	TF-TG
ENSMUSG00000022479	ENSMUSG00000038181	TF-TG
ENSMUSG00000022479	ENSMUSG00000038209	TF-TG
ENSMUSG00000022479	ENSMUSG00000038286	TF-TG
ENSMUSG00000022479	ENSMUSG00000038296	TF-TG
ENSMUSG00000022479	ENSMUSG00000038305	TF-TG
ENSMUSG00000022479	ENSMUSG00000038312	TF-TG
ENSMUSG00000022479	ENSMUSG00000038319	TF-TG
ENSMUSG00000022479	ENSMUSG00000038349	TF-TG
ENSMUSG00000022479	ENSMUSG00000038354	TF-TG
ENSMUSG00000022479	ENSMUSG00000038371	TF-TG
ENSMUSG00000022479	ENSMUSG00000038379	TF-TG
ENSMUSG00000022479	ENSMUSG00000038422	TF-TG
ENSMUSG00000022479	ENSMUSG00000038451	TF-TG
ENSMUSG00000022479	ENSMUSG00000038456	TF-TG
ENSMUSG00000022479	ENSMUSG00000038463	TF-TG
ENSMUSG00000022479	ENSMUSG00000038486	TF-TG
ENSMUSG00000022479	ENSMUSG00000038496	TF-TG
ENSMUSG00000022479	ENSMUSG00000038530	TF-TG
ENSMUSG00000022479	ENSMUSG00000038560	TF-TG
ENSMUSG00000022479	ENSMUSG00000038580	TF-TG
ENSMUSG00000022479	ENSMUSG00000038599	TF-TG
ENSMUSG00000022479	ENSMUSG00000038602	TF-TG
ENSMUSG00000022479	ENSMUSG00000038641	TF-TG
ENSMUSG00000022479	ENSMUSG00000038644	TF-TG
ENSMUSG00000022479	ENSMUSG00000038670	TF-TG
ENSMUSG00000022479	ENSMUSG00000038704	TF-TG
ENSMUSG00000022479	ENSMUSG00000038740	TF-TG
ENSMUSG00000022479	ENSMUSG00000038745	TF-TG
ENSMUSG00000022479	ENSMUSG00000038768	TF-TG
ENSMUSG00000022479	ENSMUSG00000038777	TF-TG
ENSMUSG00000022479	ENSMUSG00000038836	TF-TG
ENSMUSG00000022479	ENSMUSG00000038843	TF-TG
ENSMUSG00000022479	ENSMUSG00000038879	TF-TG
ENSMUSG00000022479	ENSMUSG00000038884	TF-TG
ENSMUSG00000022479	ENSMUSG00000038903	TF-TG
ENSMUSG00000022479	ENSMUSG00000038984	TF-TG
ENSMUSG00000022479	ENSMUSG00000039005	TF-TG
ENSMUSG00000022479	ENSMUSG00000039007	TF-TG
ENSMUSG00000022479	ENSMUSG00000039013	TF-TG
ENSMUSG00000022479	ENSMUSG00000039031	TF-TG
ENSMUSG00000022479	ENSMUSG00000039050	TF-TG
ENSMUSG00000022479	ENSMUSG00000039059	TF-TG
ENSMUSG00000022479	ENSMUSG00000039087	TF-TG
ENSMUSG00000022479	ENSMUSG00000039114	TF-TG
ENSMUSG00000022479	ENSMUSG00000039115	TF-TG
ENSMUSG00000022479	ENSMUSG00000039126	TF-TG
ENSMUSG00000022479	ENSMUSG00000039145	TF-TG
ENSMUSG00000022479	ENSMUSG00000039157	TF-TG
ENSMUSG00000022479	ENSMUSG00000039158	TF-TG
ENSMUSG00000022479	ENSMUSG00000039166	TF-TG
ENSMUSG00000022479	ENSMUSG00000039168	TF-TG
ENSMUSG00000022479	ENSMUSG00000039178	TF-TG
ENSMUSG00000022479	ENSMUSG00000039195	TF-TG
ENSMUSG00000022479	ENSMUSG00000039232	TF-TG
ENSMUSG00000022479	ENSMUSG00000039270	TF-TG
ENSMUSG00000022479	ENSMUSG00000039278	TF-TG
ENSMUSG00000022479	ENSMUSG00000039304	TF-TG
ENSMUSG00000022479	ENSMUSG00000039323	TF-TG
ENSMUSG00000022479	ENSMUSG00000039372	TF-TG
ENSMUSG00000022479	ENSMUSG00000039384	TF-TG
ENSMUSG00000022479	ENSMUSG00000039396	TF-TG
ENSMUSG00000022479	ENSMUSG00000039470	TF-TG
ENSMUSG00000022479	ENSMUSG00000039497	TF-TG
ENSMUSG00000022479	ENSMUSG00000039530	TF-TG
ENSMUSG00000022479	ENSMUSG00000039601	TF-TG
ENSMUSG00000022479	ENSMUSG00000039607	TF-TG
ENSMUSG00000022479	ENSMUSG00000039616	TF-TG
ENSMUSG00000022479	ENSMUSG00000039620	TF-TG
ENSMUSG00000022479	ENSMUSG00000039648	TF-TG
ENSMUSG00000022479	ENSMUSG00000039676	TF-TG
ENSMUSG00000022479	ENSMUSG00000039683	TF-TG
ENSMUSG00000022479	ENSMUSG00000039713	TF-TG
ENSMUSG00000022479	ENSMUSG00000039809	TF-TG
ENSMUSG00000022479	ENSMUSG00000039813	TF-TG
ENSMUSG00000022479	ENSMUSG00000039814	TF-TG
ENSMUSG00000022479	ENSMUSG00000039851	TF-TG
ENSMUSG00000022479	ENSMUSG00000039911	TF-TG
ENSMUSG00000022479	ENSMUSG00000039934	TF-TG
ENSMUSG00000022479	ENSMUSG00000039943	TF-TG
ENSMUSG00000022479	ENSMUSG00000039952	TF-TG
ENSMUSG00000022479	ENSMUSG00000039958	TF-TG
ENSMUSG00000022479	ENSMUSG00000039967	TF-TG
ENSMUSG00000022479	ENSMUSG00000039981	TF-TG
ENSMUSG00000022479	ENSMUSG00000040035	TF-TG
ENSMUSG00000022479	ENSMUSG00000040127	TF-TG
ENSMUSG00000022479	ENSMUSG00000040134	TF-TG
ENSMUSG00000022479	ENSMUSG00000040170	TF-TG
ENSMUSG00000022479	ENSMUSG00000040181	TF-TG
ENSMUSG00000022479	ENSMUSG00000040209	TF-TG
ENSMUSG00000022479	ENSMUSG00000040249	TF-TG
ENSMUSG00000022479	ENSMUSG00000040276	TF-TG
ENSMUSG00000022479	ENSMUSG00000040280	TF-TG
ENSMUSG00000022479	ENSMUSG00000040296	TF-TG
ENSMUSG00000022479	ENSMUSG00000040345	TF-TG
ENSMUSG00000022479	ENSMUSG00000040387	TF-TG
ENSMUSG00000022479	ENSMUSG00000040389	TF-TG
ENSMUSG00000022479	ENSMUSG00000040430	TF-TG
ENSMUSG00000022479	ENSMUSG00000040433	TF-TG
ENSMUSG00000022479	ENSMUSG00000040447	TF-TG
ENSMUSG00000022479	ENSMUSG00000040462	TF-TG
ENSMUSG00000022479	ENSMUSG00000040495	TF-TG
ENSMUSG00000022479	ENSMUSG00000040562	TF-TG
ENSMUSG00000022479	ENSMUSG00000040584	TF-TG
ENSMUSG00000022479	ENSMUSG00000040605	TF-TG
ENSMUSG00000022479	ENSMUSG00000040624	TF-TG
ENSMUSG00000022479	ENSMUSG00000040631	TF-TG
ENSMUSG00000022479	ENSMUSG00000040640	TF-TG
ENSMUSG00000022479	ENSMUSG00000040663	TF-TG
ENSMUSG00000022479	ENSMUSG00000040666	TF-TG
ENSMUSG00000022479	ENSMUSG00000040723	TF-TG
ENSMUSG00000022479	ENSMUSG00000040747	TF-TG
ENSMUSG00000022479	ENSMUSG00000040852	TF-TG
ENSMUSG00000022479	ENSMUSG00000040918	TF-TG
ENSMUSG00000022479	ENSMUSG00000040972	TF-TG
ENSMUSG00000022479	ENSMUSG00000040998	TF-TG
ENSMUSG00000022479	ENSMUSG00000041025	TF-TG
ENSMUSG00000022479	ENSMUSG00000041040	TF-TG
ENSMUSG00000022479	ENSMUSG00000041058	TF-TG
ENSMUSG00000022479	ENSMUSG00000041064	TF-TG
ENSMUSG00000022479	ENSMUSG00000041075	TF-TG
ENSMUSG00000022479	ENSMUSG00000041096	TF-TG
ENSMUSG00000022479	ENSMUSG00000041120	TF-TG
ENSMUSG00000022479	ENSMUSG00000041126	TF-TG
ENSMUSG00000022479	ENSMUSG00000041141	TF-TG
ENSMUSG00000022479	ENSMUSG00000041143	TF-TG
ENSMUSG00000022479	ENSMUSG00000041168	TF-TG
ENSMUSG00000022479	ENSMUSG00000041193	TF-TG
ENSMUSG00000022479	ENSMUSG00000041202	TF-TG
ENSMUSG00000022479	ENSMUSG00000041219	TF-TG
ENSMUSG00000022479	ENSMUSG00000041237	TF-TG
ENSMUSG00000022479	ENSMUSG00000041351	TF-TG
ENSMUSG00000022479	ENSMUSG00000041420	TF-TG
ENSMUSG00000022479	ENSMUSG00000041431	TF-TG
ENSMUSG00000022479	ENSMUSG00000041444	TF-TG
ENSMUSG00000022479	ENSMUSG00000041548	TF-TG
ENSMUSG00000022479	ENSMUSG00000041570	TF-TG
ENSMUSG00000022479	ENSMUSG00000041609	TF-TG
ENSMUSG00000022479	ENSMUSG00000041617	TF-TG
ENSMUSG00000022479	ENSMUSG00000041658	TF-TG
ENSMUSG00000022479	ENSMUSG00000041696	TF-TG
ENSMUSG00000022479	ENSMUSG00000041729	TF-TG
ENSMUSG00000022479	ENSMUSG00000041733	TF-TG
ENSMUSG00000022479	ENSMUSG00000041794	TF-TG
ENSMUSG00000022479	ENSMUSG00000041798	TF-TG
ENSMUSG00000022479	ENSMUSG00000041831	TF-TG
ENSMUSG00000022479	ENSMUSG00000041836	TF-TG
ENSMUSG00000022479	ENSMUSG00000041886	TF-TG
ENSMUSG00000022479	ENSMUSG00000041889	TF-TG
ENSMUSG00000022479	ENSMUSG00000041930	TF-TG
ENSMUSG00000022479	ENSMUSG00000041945	TF-TG
ENSMUSG00000022479	ENSMUSG00000041974	TF-TG
ENSMUSG00000022479	ENSMUSG00000042010	TF-TG
ENSMUSG00000022479	ENSMUSG00000042035	TF-TG
ENSMUSG00000022479	ENSMUSG00000042041	TF-TG
ENSMUSG00000022479	ENSMUSG00000042042	TF-TG
ENSMUSG00000022479	ENSMUSG00000042096	TF-TG
ENSMUSG00000022479	ENSMUSG00000042109	TF-TG
ENSMUSG00000022479	ENSMUSG00000042115	TF-TG
ENSMUSG00000022479	ENSMUSG00000042155	TF-TG
ENSMUSG00000022479	ENSMUSG00000042179	TF-TG
ENSMUSG00000022479	ENSMUSG00000042195	TF-TG
ENSMUSG00000022479	ENSMUSG00000042251	TF-TG
ENSMUSG00000022479	ENSMUSG00000042258	TF-TG
ENSMUSG00000022479	ENSMUSG00000042271	TF-TG
ENSMUSG00000022479	ENSMUSG00000042303	TF-TG
ENSMUSG00000022479	ENSMUSG00000042306	TF-TG
ENSMUSG00000022479	ENSMUSG00000042333	TF-TG
ENSMUSG00000022479	ENSMUSG00000042359	TF-TG
ENSMUSG00000022479	ENSMUSG00000042371	TF-TG
ENSMUSG00000022479	ENSMUSG00000042429	TF-TG
ENSMUSG00000022479	ENSMUSG00000042500	TF-TG
ENSMUSG00000022479	ENSMUSG00000042501	TF-TG
ENSMUSG00000022479	ENSMUSG00000042515	TF-TG
ENSMUSG00000022479	ENSMUSG00000042581	TF-TG
ENSMUSG00000022479	ENSMUSG00000042607	TF-TG
ENSMUSG00000022479	ENSMUSG00000042631	TF-TG
ENSMUSG00000022479	ENSMUSG00000042647	TF-TG
ENSMUSG00000022479	ENSMUSG00000042675	TF-TG
ENSMUSG00000022479	ENSMUSG00000042686	TF-TG
ENSMUSG00000022479	ENSMUSG00000042712	TF-TG
ENSMUSG00000022479	ENSMUSG00000042734	TF-TG
ENSMUSG00000022479	ENSMUSG00000042751	TF-TG
ENSMUSG00000022479	ENSMUSG00000042763	TF-TG
ENSMUSG00000022479	ENSMUSG00000042797	TF-TG
ENSMUSG00000022479	ENSMUSG00000042816	TF-TG
ENSMUSG00000022479	ENSMUSG00000042842	TF-TG
ENSMUSG00000022479	ENSMUSG00000042873	TF-TG
ENSMUSG00000022479	ENSMUSG00000042942	TF-TG
ENSMUSG00000022479	ENSMUSG00000042985	TF-TG
ENSMUSG00000022479	ENSMUSG00000043004	TF-TG
ENSMUSG00000022479	ENSMUSG00000043154	TF-TG
ENSMUSG00000022479	ENSMUSG00000043391	TF-TG
ENSMUSG00000022479	ENSMUSG00000043419	TF-TG
ENSMUSG00000022479	ENSMUSG00000043461	TF-TG
ENSMUSG00000022479	ENSMUSG00000043542	TF-TG
ENSMUSG00000022479	ENSMUSG00000043592	TF-TG
ENSMUSG00000022479	ENSMUSG00000043639	TF-TG
ENSMUSG00000022479	ENSMUSG00000043705	TF-TG
ENSMUSG00000022479	ENSMUSG00000043789	TF-TG
ENSMUSG00000022479	ENSMUSG00000043953	TF-TG
ENSMUSG00000022479	ENSMUSG00000044017	TF-TG
ENSMUSG00000022479	ENSMUSG00000044026	TF-TG
ENSMUSG00000022479	ENSMUSG00000044033	TF-TG
ENSMUSG00000022479	ENSMUSG00000044072	TF-TG
ENSMUSG00000022479	ENSMUSG00000044150	TF-TG
ENSMUSG00000022479	ENSMUSG00000044162	TF-TG
ENSMUSG00000022479	ENSMUSG00000044254	TF-TG
ENSMUSG00000022479	ENSMUSG00000044288	TF-TG
ENSMUSG00000022479	ENSMUSG00000044313	TF-TG
ENSMUSG00000022479	ENSMUSG00000044367	TF-TG
ENSMUSG00000022479	ENSMUSG00000044456	TF-TG
ENSMUSG00000022479	ENSMUSG00000044548	TF-TG
ENSMUSG00000022479	ENSMUSG00000044646	TF-TG
ENSMUSG00000022479	ENSMUSG00000044674	TF-TG
ENSMUSG00000022479	ENSMUSG00000044807	TF-TG
ENSMUSG00000022479	ENSMUSG00000044912	TF-TG
ENSMUSG00000022479	ENSMUSG00000044933	TF-TG
ENSMUSG00000022479	ENSMUSG00000045007	TF-TG
ENSMUSG00000022479	ENSMUSG00000045019	TF-TG
ENSMUSG00000022479	ENSMUSG00000045027	TF-TG
ENSMUSG00000022479	ENSMUSG00000045094	TF-TG
ENSMUSG00000022479	ENSMUSG00000045215	TF-TG
ENSMUSG00000022479	ENSMUSG00000045281	TF-TG
ENSMUSG00000022479	ENSMUSG00000045294	TF-TG
ENSMUSG00000022479	ENSMUSG00000045312	TF-TG
ENSMUSG00000022479	ENSMUSG00000045382	TF-TG
ENSMUSG00000022479	ENSMUSG00000045441	TF-TG
ENSMUSG00000022479	ENSMUSG00000045629	TF-TG
ENSMUSG00000022479	ENSMUSG00000045667	TF-TG
ENSMUSG00000022479	ENSMUSG00000045790	TF-TG
ENSMUSG00000022479	ENSMUSG00000045838	TF-TG
ENSMUSG00000022479	ENSMUSG00000045871	TF-TG
ENSMUSG00000022479	ENSMUSG00000045896	TF-TG
ENSMUSG00000022479	ENSMUSG00000046070	TF-TG
ENSMUSG00000022479	ENSMUSG00000046093	TF-TG
ENSMUSG00000022479	ENSMUSG00000046157	TF-TG
ENSMUSG00000022479	ENSMUSG00000046178	TF-TG
ENSMUSG00000022479	ENSMUSG00000046215	TF-TG
ENSMUSG00000022479	ENSMUSG00000046223	TF-TG
ENSMUSG00000022479	ENSMUSG00000046242	TF-TG
ENSMUSG00000022479	ENSMUSG00000046295	TF-TG
ENSMUSG00000022479	ENSMUSG00000046402	TF-TG
ENSMUSG00000022479	ENSMUSG00000046410	TF-TG
ENSMUSG00000022479	ENSMUSG00000046432	TF-TG
ENSMUSG00000022479	ENSMUSG00000046447	TF-TG
ENSMUSG00000022479	ENSMUSG00000046546	TF-TG
ENSMUSG00000022479	ENSMUSG00000046550	TF-TG
ENSMUSG00000022479	ENSMUSG00000046589	TF-TG
ENSMUSG00000022479	ENSMUSG00000046591	TF-TG
ENSMUSG00000022479	ENSMUSG00000046598	TF-TG
ENSMUSG00000022479	ENSMUSG00000046613	TF-TG
ENSMUSG00000022479	ENSMUSG00000046668	TF-TG
ENSMUSG00000022479	ENSMUSG00000046688	TF-TG
ENSMUSG00000022479	ENSMUSG00000046697	TF-TG
ENSMUSG00000022479	ENSMUSG00000046711	TF-TG
ENSMUSG00000022479	ENSMUSG00000046814	TF-TG
ENSMUSG00000022479	ENSMUSG00000046841	TF-TG
ENSMUSG00000022479	ENSMUSG00000046994	TF-TG
ENSMUSG00000022479	ENSMUSG00000047139	TF-TG
ENSMUSG00000022479	ENSMUSG00000047181	TF-TG
ENSMUSG00000022479	ENSMUSG00000047221	TF-TG
ENSMUSG00000022479	ENSMUSG00000047230	TF-TG
ENSMUSG00000022479	ENSMUSG00000047473	TF-TG
ENSMUSG00000022479	ENSMUSG00000047501	TF-TG
ENSMUSG00000022479	ENSMUSG00000047507	TF-TG
ENSMUSG00000022479	ENSMUSG00000047528	TF-TG
ENSMUSG00000022479	ENSMUSG00000047534	TF-TG
ENSMUSG00000022479	ENSMUSG00000047604	TF-TG
ENSMUSG00000022479	ENSMUSG00000047641	TF-TG
ENSMUSG00000022479	ENSMUSG00000047702	TF-TG
ENSMUSG00000022479	ENSMUSG00000047728	TF-TG
ENSMUSG00000022479	ENSMUSG00000047730	TF-TG
ENSMUSG00000022479	ENSMUSG00000047735	TF-TG
ENSMUSG00000022479	ENSMUSG00000047747	TF-TG
ENSMUSG00000022479	ENSMUSG00000047767	TF-TG
ENSMUSG00000022479	ENSMUSG00000047797	TF-TG
ENSMUSG00000022479	ENSMUSG00000047810	TF-TG
ENSMUSG00000022479	ENSMUSG00000047842	TF-TG
ENSMUSG00000022479	ENSMUSG00000047844	TF-TG
ENSMUSG00000022479	ENSMUSG00000047867	TF-TG
ENSMUSG00000022479	ENSMUSG00000047963	TF-TG
ENSMUSG00000022479	ENSMUSG00000047976	TF-TG
ENSMUSG00000022479	ENSMUSG00000047986	TF-TG
ENSMUSG00000022479	ENSMUSG00000047996	TF-TG
ENSMUSG00000022479	ENSMUSG00000048022	TF-TG
ENSMUSG00000022479	ENSMUSG00000048058	TF-TG
ENSMUSG00000022479	ENSMUSG00000048065	TF-TG
ENSMUSG00000022479	ENSMUSG00000048078	TF-TG
